Real Time,Elapsed Time,Event
1745448124.5503988,0.000,Start Trial 3 - Forward
1745448126.552316,2.002,Start Flashing - Forward
1745448126.552316,2.002,Flash [Backward]
1745448126.954246,2.404,Flash [Left]
1745448127.3566928,2.806,Flash [Backward]
1745448127.7595341,3.209,Flash [Backward]
1745448128.1614583,3.611,Flash [Backward]
1745448128.5637481,4.013,Flash [Left]
1745448128.965421,4.415,Flash [Backward]
1745448129.3683224,4.818,Flash [Right]
1745448129.7700155,5.220,Flash [Forward]
1745448130.1718023,5.621,Flash [Backward]
1745448130.5744019,6.024,Flash [Right]
1745448130.9769707,6.427,Flash [Right]
1745448131.3785434,6.828,Flash [Forward]
1745448131.7809093,7.231,Flash [Left]
1745448132.1833794,7.633,Flash [Right]
1745448132.5856984,8.035,Flash [Forward]
1745448132.9885807,8.438,Flash [Right]
1745448133.3902624,8.840,Flash [Backward]
1745448133.7923326,9.242,Flash [Left]
1745448134.1952574,9.645,Flash [Left]
1745448134.596607,10.046,Flash [Forward]
1745448134.998775,10.448,Flash [Backward]
1745448135.4012613,10.851,Flash [Left]
1745448135.8032544,11.253,Flash [Right]
1745448136.2056026,11.655,Flash [Forward]
1745448136.6079774,12.058,End Flashing - Forward
1745448146.608782,22.058,Baseline - Forward
1745448146.608782,22.058,End Trial 3 - Forward
