Real Time,Elapsed Time,Event
1745448190.730593,0.000,Start Trial 6 - Backward
1745448192.733333,2.003,Start Flashing - Backward
1745448192.733333,2.003,Flash [Forward]
1745448193.1362162,2.406,Flash [Right]
1745448193.5384238,2.808,Flash [Forward]
1745448193.9409254,3.210,Flash [Left]
1745448194.3428187,3.612,Flash [Forward]
1745448194.7441866,4.014,Flash [Backward]
1745448195.1469684,4.416,Flash [Right]
1745448195.548771,4.818,Flash [Backward]
1745448195.9502444,5.220,Flash [Right]
1745448196.3521142,5.622,Flash [Left]
1745448196.754827,6.024,Flash [Left]
1745448197.1566038,6.426,Flash [Forward]
1745448197.5592039,6.829,Flash [Right]
1745448197.960881,7.230,Flash [Backward]
1745448198.3637834,7.633,Flash [Right]
1745448198.766387,8.036,Flash [Right]
1745448199.1678066,8.437,Flash [Right]
1745448199.5696783,8.839,Flash [Forward]
1745448199.9719872,9.241,Flash [Forward]
1745448200.3742552,9.644,Flash [Forward]
1745448200.7768931,10.046,Flash [Backward]
1745448201.1791987,10.449,Flash [Forward]
1745448201.581037,10.850,Flash [Backward]
1745448201.9836671,11.253,Flash [Backward]
1745448202.3853102,11.655,Flash [Right]
1745448202.787469,12.057,End Flashing - Backward
1745448212.7879753,22.057,Baseline - Backward
1745448212.7879753,22.057,End Trial 6 - Backward
