Real Time,Elapsed Time,Event
1745191719.8245065,0.000,Start Trial 10 - Backward
1745191721.8267093,2.002,Start Flashing - Backward
1745191721.8277266,2.003,"Flash ['Forward', 'Left']"
1745191722.029678,2.205,"Flash ['Left', 'Backward']"
1745191722.232054,2.408,"Flash ['Right', 'Left']"
1745191722.4346352,2.610,"Flash ['Right', 'Backward']"
1745191722.637393,2.813,"Flash ['Right', 'Left']"
1745191722.8395343,3.015,"Flash ['Right', 'Backward']"
1745191723.043047,3.219,"Flash ['Backward', 'Right']"
1745191723.2442572,3.420,"Flash ['Forward', 'Right']"
1745191723.4466457,3.622,"Flash ['Backward', 'Right']"
1745191723.6489277,3.824,"Flash ['Backward', 'Forward']"
1745191723.851279,4.027,"Flash ['Forward', 'Backward']"
1745191724.0544302,4.230,"Flash ['Right', 'Left']"
1745191724.257019,4.433,"Flash ['Forward', 'Left']"
1745191724.458864,4.634,"Flash ['Left', 'Forward']"
1745191724.660661,4.836,"Flash ['Backward', 'Forward']"
1745191724.8637683,5.039,"Flash ['Backward', 'Right']"
1745191725.065609,5.241,"Flash ['Right', 'Backward']"
1745191725.2687068,5.444,"Flash ['Forward', 'Left']"
1745191725.4706821,5.646,"Flash ['Right', 'Backward']"
1745191725.6730003,5.848,"Flash ['Backward', 'Forward']"
1745191725.8756654,6.051,"Flash ['Left', 'Right']"
1745191726.0774708,6.253,"Flash ['Forward', 'Backward']"
1745191726.280996,6.456,"Flash ['Right', 'Left']"
1745191726.482234,6.658,"Flash ['Right', 'Forward']"
1745191726.6846504,6.860,"Flash ['Right', 'Forward']"
1745191726.8874965,7.063,"Flash ['Right', 'Left']"
1745191727.0897167,7.265,"Flash ['Right', 'Forward']"
1745191727.2916543,7.467,"Flash ['Forward', 'Right']"
1745191727.494049,7.670,"Flash ['Backward', 'Right']"
1745191727.696895,7.872,"Flash ['Forward', 'Right']"
1745191727.898903,8.074,"Flash ['Left', 'Forward']"
1745191728.1019156,8.277,"Flash ['Left', 'Right']"
1745191728.3038912,8.479,"Flash ['Left', 'Forward']"
1745191728.5068378,8.682,"Flash ['Left', 'Backward']"
1745191728.7088149,8.884,"Flash ['Right', 'Forward']"
1745191728.9109483,9.086,"Flash ['Forward', 'Backward']"
1745191729.1130617,9.289,"Flash ['Forward', 'Right']"
1745191729.3157904,9.491,"Flash ['Left', 'Right']"
1745191729.5185473,9.694,"Flash ['Backward', 'Forward']"
1745191729.7218416,9.897,"Flash ['Left', 'Right']"
1745191729.9237494,10.099,"Flash ['Forward', 'Right']"
1745191730.125764,10.301,"Flash ['Right', 'Forward']"
1745191730.3289456,10.504,"Flash ['Forward', 'Left']"
1745191730.5314827,10.707,"Flash ['Backward', 'Forward']"
1745191730.7332048,10.909,"Flash ['Forward', 'Backward']"
1745191730.9368863,11.112,"Flash ['Backward', 'Left']"
1745191731.1388838,11.314,"Flash ['Forward', 'Right']"
1745191731.341686,11.517,"Flash ['Left', 'Backward']"
1745191731.5430317,11.719,"Flash ['Forward', 'Backward']"
1745191731.7457361,11.921,"Flash ['Forward', 'Backward']"
1745191731.947721,12.123,End Flashing - Backward
1745191741.948693,22.124,Baseline - Backward
1745191741.948693,22.124,End Trial 10 - Backward
