Real Time,Elapsed Time,Event
1745191675.576688,0.000,Start Trial 8 - Right
1745191677.579648,2.003,Start Flashing - Right
1745191677.5806632,2.004,"Flash ['Backward', 'Left']"
1745191677.7819347,2.205,"Flash ['Left', 'Backward']"
1745191677.9842772,2.408,"Flash ['Right', 'Left']"
1745191678.1870456,2.610,"Flash ['Left', 'Forward']"
1745191678.3888798,2.812,"Flash ['Forward', 'Right']"
1745191678.5914972,3.015,"Flash ['Backward', 'Left']"
1745191678.7938187,3.217,"Flash ['Left', 'Backward']"
1745191678.9969845,3.420,"Flash ['Left', 'Backward']"
1745191679.1991196,3.622,"Flash ['Backward', 'Left']"
1745191679.401927,3.825,"Flash ['Forward', 'Right']"
1745191679.6036937,4.027,"Flash ['Right', 'Forward']"
1745191679.806115,4.229,"Flash ['Forward', 'Right']"
1745191680.0089312,4.432,"Flash ['Left', 'Forward']"
1745191680.2120824,4.635,"Flash ['Left', 'Right']"
1745191680.4141612,4.837,"Flash ['Forward', 'Backward']"
1745191680.6170485,5.040,"Flash ['Left', 'Forward']"
1745191680.818833,5.242,"Flash ['Right', 'Forward']"
1745191681.0210764,5.444,"Flash ['Backward', 'Left']"
1745191681.2235346,5.647,"Flash ['Backward', 'Right']"
1745191681.4251099,5.848,"Flash ['Left', 'Forward']"
1745191681.6289103,6.052,"Flash ['Right', 'Left']"
1745191681.8309717,6.254,"Flash ['Left', 'Right']"
1745191682.0329995,6.456,"Flash ['Left', 'Right']"
1745191682.234758,6.658,"Flash ['Right', 'Backward']"
1745191682.4370208,6.860,"Flash ['Left', 'Right']"
1745191682.6395736,7.063,"Flash ['Right', 'Forward']"
1745191682.8416576,7.265,"Flash ['Left', 'Right']"
1745191683.045378,7.469,"Flash ['Right', 'Left']"
1745191683.2468429,7.670,"Flash ['Backward', 'Forward']"
1745191683.4498358,7.873,"Flash ['Backward', 'Right']"
1745191683.651461,8.075,"Flash ['Right', 'Backward']"
1745191683.8550785,8.278,"Flash ['Backward', 'Forward']"
1745191684.0572414,8.481,"Flash ['Right', 'Left']"
1745191684.2600698,8.683,"Flash ['Backward', 'Left']"
1745191684.4624846,8.886,"Flash ['Right', 'Left']"
1745191684.6639597,9.087,"Flash ['Right', 'Left']"
1745191684.8672445,9.291,"Flash ['Left', 'Forward']"
1745191685.0683887,9.492,"Flash ['Forward', 'Backward']"
1745191685.2709603,9.694,"Flash ['Backward', 'Forward']"
1745191685.4733148,9.897,"Flash ['Right', 'Backward']"
1745191685.6762922,10.100,"Flash ['Left', 'Forward']"
1745191685.8781722,10.301,"Flash ['Backward', 'Right']"
1745191686.0800056,10.503,"Flash ['Backward', 'Right']"
1745191686.2819312,10.705,"Flash ['Forward', 'Backward']"
1745191686.48442,10.908,"Flash ['Forward', 'Left']"
1745191686.6870644,11.110,"Flash ['Right', 'Backward']"
1745191686.8899999,11.313,"Flash ['Left', 'Forward']"
1745191687.0923858,11.516,"Flash ['Left', 'Right']"
1745191687.2946339,11.718,"Flash ['Right', 'Forward']"
1745191687.4965293,11.920,"Flash ['Left', 'Right']"
1745191687.6990397,12.122,End Flashing - Right
1745191697.699982,22.123,Baseline - Right
1745191697.699982,22.123,End Trial 8 - Right
