Real Time,Elapsed Time,Event
1745191852.5628064,0.000,Start Trial 16 - Right
1745191854.5644019,2.002,Start Flashing - Right
1745191854.5649104,2.002,"Flash ['Backward', 'Right']"
1745191854.7670395,2.204,"Flash ['Forward', 'Backward']"
1745191854.9703765,2.408,"Flash ['Backward', 'Left']"
1745191855.1721568,2.609,"Flash ['Right', 'Backward']"
1745191855.3743021,2.811,"Flash ['Left', 'Backward']"
1745191855.5772362,3.014,"Flash ['Left', 'Backward']"
1745191855.7782958,3.215,"Flash ['Left', 'Right']"
1745191855.9811816,3.418,"Flash ['Left', 'Forward']"
1745191856.1840303,3.621,"Flash ['Left', 'Right']"
1745191856.3853889,3.823,"Flash ['Backward', 'Right']"
1745191856.5880475,4.025,"Flash ['Right', 'Backward']"
1745191856.790795,4.228,"Flash ['Left', 'Right']"
1745191856.9933069,4.431,"Flash ['Right', 'Left']"
1745191857.1957452,4.633,"Flash ['Right', 'Forward']"
1745191857.39813,4.835,"Flash ['Forward', 'Backward']"
1745191857.6002629,5.037,"Flash ['Backward', 'Right']"
1745191857.8034215,5.241,"Flash ['Forward', 'Left']"
1745191858.0053184,5.443,"Flash ['Right', 'Forward']"
1745191858.2090566,5.646,"Flash ['Backward', 'Left']"
1745191858.4101036,5.847,"Flash ['Forward', 'Backward']"
1745191858.6124792,6.050,"Flash ['Backward', 'Right']"
1745191858.815157,6.252,"Flash ['Right', 'Left']"
1745191859.0180652,6.455,"Flash ['Forward', 'Right']"
1745191859.2202039,6.657,"Flash ['Forward', 'Left']"
1745191859.4226246,6.860,"Flash ['Forward', 'Left']"
1745191859.6244986,7.062,"Flash ['Left', 'Backward']"
1745191859.8273587,7.265,"Flash ['Right', 'Left']"
1745191860.0291176,7.466,"Flash ['Right', 'Backward']"
1745191860.2324846,7.670,"Flash ['Left', 'Forward']"
1745191860.4339848,7.871,"Flash ['Forward', 'Right']"
1745191860.636537,8.074,"Flash ['Backward', 'Right']"
1745191860.8398957,8.277,"Flash ['Left', 'Backward']"
1745191861.041518,8.479,"Flash ['Right', 'Forward']"
1745191861.2450032,8.682,"Flash ['Left', 'Right']"
1745191861.447339,8.885,"Flash ['Left', 'Right']"
1745191861.6498916,9.087,"Flash ['Left', 'Right']"
1745191861.851282,9.288,"Flash ['Backward', 'Left']"
1745191862.0549126,9.492,"Flash ['Left', 'Right']"
1745191862.2571404,9.694,"Flash ['Left', 'Right']"
1745191862.4598615,9.897,"Flash ['Backward', 'Right']"
1745191862.6625473,10.100,"Flash ['Backward', 'Right']"
1745191862.864963,10.302,"Flash ['Forward', 'Left']"
1745191863.0669634,10.504,"Flash ['Right', 'Forward']"
1745191863.2703948,10.708,"Flash ['Left', 'Forward']"
1745191863.4713027,10.908,"Flash ['Backward', 'Forward']"
1745191863.6739044,11.111,"Flash ['Forward', 'Left']"
1745191863.8761415,11.313,"Flash ['Forward', 'Backward']"
1745191864.0793045,11.516,"Flash ['Left', 'Right']"
1745191864.2812278,11.718,"Flash ['Left', 'Backward']"
1745191864.4841642,11.921,"Flash ['Left', 'Right']"
1745191864.6857939,12.123,End Flashing - Right
1745191874.6867392,22.124,Baseline - Right
1745191874.6867392,22.124,End Trial 16 - Right
