Real Time,Elapsed Time,Event
1745191587.0840316,0.000,Start Trial 4 - Right
1745191589.0861638,2.002,Start Flashing - Right
1745191589.0872574,2.003,"Flash ['Backward', 'Left']"
1745191589.2892125,2.205,"Flash ['Right', 'Left']"
1745191589.4912086,2.407,"Flash ['Backward', 'Right']"
1745191589.6939275,2.610,"Flash ['Left', 'Forward']"
1745191589.8960137,2.812,"Flash ['Forward', 'Right']"
1745191590.098564,3.015,"Flash ['Forward', 'Right']"
1745191590.301159,3.217,"Flash ['Forward', 'Backward']"
1745191590.502526,3.418,"Flash ['Forward', 'Left']"
1745191590.7049158,3.621,"Flash ['Right', 'Left']"
1745191590.9083977,3.824,"Flash ['Backward', 'Right']"
1745191591.1105814,4.027,"Flash ['Right', 'Left']"
1745191591.312134,4.228,"Flash ['Backward', 'Right']"
1745191591.514202,4.430,"Flash ['Left', 'Right']"
1745191591.71706,4.633,"Flash ['Backward', 'Left']"
1745191591.9194553,4.835,"Flash ['Left', 'Right']"
1745191592.1227086,5.039,"Flash ['Right', 'Forward']"
1745191592.3243082,5.240,"Flash ['Forward', 'Left']"
1745191592.5269725,5.443,"Flash ['Left', 'Right']"
1745191592.7291749,5.645,"Flash ['Backward', 'Left']"
1745191592.931493,5.847,"Flash ['Forward', 'Right']"
1745191593.135093,6.051,"Flash ['Forward', 'Backward']"
1745191593.337322,6.253,"Flash ['Right', 'Backward']"
1745191593.5402114,6.456,"Flash ['Backward', 'Left']"
1745191593.7414966,6.657,"Flash ['Right', 'Forward']"
1745191593.9450145,6.861,"Flash ['Backward', 'Left']"
1745191594.146968,7.063,"Flash ['Backward', 'Forward']"
1745191594.3485682,7.265,"Flash ['Forward', 'Left']"
1745191594.5513206,7.467,"Flash ['Right', 'Left']"
1745191594.7539704,7.670,"Flash ['Forward', 'Backward']"
1745191594.9564188,7.872,"Flash ['Forward', 'Right']"
1745191595.1590724,8.075,"Flash ['Forward', 'Right']"
1745191595.3606455,8.277,"Flash ['Backward', 'Forward']"
1745191595.5634468,8.479,"Flash ['Backward', 'Forward']"
1745191595.7651577,8.681,"Flash ['Right', 'Left']"
1745191595.967669,8.884,"Flash ['Left', 'Backward']"
1745191596.170242,9.086,"Flash ['Forward', 'Left']"
1745191596.373554,9.290,"Flash ['Left', 'Right']"
1745191596.575306,9.491,"Flash ['Right', 'Left']"
1745191596.777628,9.694,"Flash ['Right', 'Left']"
1745191596.9810245,9.897,"Flash ['Backward', 'Left']"
1745191597.182333,10.098,"Flash ['Left', 'Backward']"
1745191597.3849914,10.301,"Flash ['Backward', 'Forward']"
1745191597.588337,10.504,"Flash ['Backward', 'Forward']"
1745191597.7901573,10.706,"Flash ['Forward', 'Backward']"
1745191597.991942,10.908,"Flash ['Backward', 'Right']"
1745191598.194628,11.111,"Flash ['Backward', 'Forward']"
1745191598.3980787,11.314,"Flash ['Left', 'Backward']"
1745191598.599998,11.516,"Flash ['Left', 'Right']"
1745191598.8024013,11.718,"Flash ['Left', 'Backward']"
1745191599.00411,11.920,"Flash ['Backward', 'Forward']"
1745191599.2063181,12.122,End Flashing - Right
1745191609.207097,22.123,Baseline - Right
1745191609.207097,22.123,End Trial 4 - Right
