Real Time,Elapsed Time,Event
1745191941.0582294,0.000,Start Trial 20 - Backward
1745191943.0606515,2.002,Start Flashing - Backward
1745191943.0611575,2.003,"Flash ['Backward', 'Left']"
1745191943.2634816,2.205,"Flash ['Forward', 'Backward']"
1745191943.4656053,2.407,"Flash ['Backward', 'Forward']"
1745191943.6691737,2.611,"Flash ['Right', 'Left']"
1745191943.8711479,2.813,"Flash ['Right', 'Backward']"
1745191944.0726538,3.014,"Flash ['Left', 'Backward']"
1745191944.275865,3.218,"Flash ['Backward', 'Right']"
1745191944.4776342,3.419,"Flash ['Forward', 'Backward']"
1745191944.679705,3.621,"Flash ['Forward', 'Right']"
1745191944.8828244,3.825,"Flash ['Right', 'Backward']"
1745191945.08555,4.027,"Flash ['Left', 'Forward']"
1745191945.287042,4.229,"Flash ['Forward', 'Backward']"
1745191945.4898732,4.432,"Flash ['Right', 'Left']"
1745191945.6921494,4.634,"Flash ['Right', 'Forward']"
1745191945.8955753,4.837,"Flash ['Forward', 'Left']"
1745191946.0970395,5.039,"Flash ['Forward', 'Backward']"
1745191946.3005772,5.242,"Flash ['Left', 'Right']"
1745191946.5028284,5.445,"Flash ['Forward', 'Left']"
1745191946.7055418,5.647,"Flash ['Right', 'Left']"
1745191946.908377,5.850,"Flash ['Left', 'Backward']"
1745191947.1096454,6.051,"Flash ['Backward', 'Forward']"
1745191947.3125327,6.254,"Flash ['Left', 'Right']"
1745191947.5149755,6.457,"Flash ['Right', 'Forward']"
1745191947.7176654,6.659,"Flash ['Right', 'Left']"
1745191947.920026,6.862,"Flash ['Left', 'Backward']"
1745191948.1225595,7.064,"Flash ['Forward', 'Right']"
1745191948.3246667,7.266,"Flash ['Right', 'Forward']"
1745191948.5280547,7.470,"Flash ['Forward', 'Right']"
1745191948.730074,7.672,"Flash ['Forward', 'Left']"
1745191948.9332085,7.875,"Flash ['Forward', 'Backward']"
1745191949.1347249,8.076,"Flash ['Right', 'Left']"
1745191949.3369677,8.279,"Flash ['Backward', 'Right']"
1745191949.539785,8.482,"Flash ['Backward', 'Forward']"
1745191949.7422388,8.684,"Flash ['Backward', 'Left']"
1745191949.9441137,8.886,"Flash ['Backward', 'Left']"
1745191950.147569,9.089,"Flash ['Left', 'Right']"
1745191950.3494048,9.291,"Flash ['Backward', 'Left']"
1745191950.5521953,9.494,"Flash ['Forward', 'Backward']"
1745191950.7551203,9.697,"Flash ['Right', 'Left']"
1745191950.9566565,9.898,"Flash ['Right', 'Left']"
1745191951.1598737,10.102,"Flash ['Backward', 'Right']"
1745191951.3622212,10.304,"Flash ['Forward', 'Right']"
1745191951.564787,10.507,"Flash ['Left', 'Right']"
1745191951.7677321,10.710,"Flash ['Left', 'Forward']"
1745191951.9700124,10.912,"Flash ['Left', 'Forward']"
1745191952.1730082,11.115,"Flash ['Right', 'Left']"
1745191952.3751829,11.317,"Flash ['Forward', 'Left']"
1745191952.5776987,11.519,"Flash ['Right', 'Left']"
1745191952.7800088,11.722,"Flash ['Backward', 'Left']"
1745191952.9820092,11.924,"Flash ['Left', 'Forward']"
1745191953.1840937,12.126,End Flashing - Backward
1745191963.1847029,22.126,Baseline - Backward
1745191963.1847029,22.126,End Trial 20 - Backward
