Real Time,Elapsed Time,Event
1745191896.8082523,0.000,Start Trial 18 - Left
1745191898.8102326,2.002,Start Flashing - Left
1745191898.8112397,2.003,"Flash ['Right', 'Forward']"
1745191899.0133908,2.205,"Flash ['Forward', 'Right']"
1745191899.215295,2.407,"Flash ['Backward', 'Forward']"
1745191899.4180503,2.610,"Flash ['Left', 'Forward']"
1745191899.6199424,2.812,"Flash ['Left', 'Right']"
1745191899.8222764,3.014,"Flash ['Right', 'Backward']"
1745191900.024726,3.216,"Flash ['Backward', 'Left']"
1745191900.2265975,3.418,"Flash ['Right', 'Forward']"
1745191900.4290483,3.621,"Flash ['Backward', 'Forward']"
1745191900.6308177,3.823,"Flash ['Right', 'Forward']"
1745191900.8329103,4.025,"Flash ['Forward', 'Backward']"
1745191901.0365071,4.228,"Flash ['Backward', 'Left']"
1745191901.2375033,4.429,"Flash ['Right', 'Forward']"
1745191901.4401178,4.632,"Flash ['Left', 'Right']"
1745191901.6425655,4.834,"Flash ['Right', 'Backward']"
1745191901.8441422,5.036,"Flash ['Forward', 'Backward']"
1745191902.0467093,5.238,"Flash ['Left', 'Backward']"
1745191902.2491438,5.441,"Flash ['Forward', 'Right']"
1745191902.4510663,5.643,"Flash ['Backward', 'Right']"
1745191902.654454,5.846,"Flash ['Backward', 'Forward']"
1745191902.8570466,6.049,"Flash ['Left', 'Backward']"
1745191903.0590158,6.251,"Flash ['Forward', 'Left']"
1745191903.262611,6.454,"Flash ['Backward', 'Left']"
1745191903.4638827,6.656,"Flash ['Right', 'Forward']"
1745191903.6670444,6.859,"Flash ['Forward', 'Right']"
1745191903.8688655,7.061,"Flash ['Forward', 'Backward']"
1745191904.0709054,7.263,"Flash ['Left', 'Forward']"
1745191904.2751737,7.467,"Flash ['Left', 'Backward']"
1745191904.4769733,7.669,"Flash ['Forward', 'Right']"
1745191904.680706,7.872,"Flash ['Backward', 'Left']"
1745191904.8827155,8.074,"Flash ['Right', 'Forward']"
1745191905.0842001,8.276,"Flash ['Backward', 'Left']"
1745191905.2868078,8.479,"Flash ['Forward', 'Left']"
1745191905.4894047,8.681,"Flash ['Right', 'Left']"
1745191905.69247,8.884,"Flash ['Backward', 'Right']"
1745191905.8956888,9.087,"Flash ['Right', 'Forward']"
1745191906.0970798,9.289,"Flash ['Backward', 'Right']"
1745191906.3003993,9.492,"Flash ['Left', 'Backward']"
1745191906.5025878,9.694,"Flash ['Forward', 'Backward']"
1745191906.7039685,9.896,"Flash ['Right', 'Forward']"
1745191906.9075427,10.099,"Flash ['Left', 'Backward']"
1745191907.10956,10.301,"Flash ['Right', 'Left']"
1745191907.3124895,10.504,"Flash ['Right', 'Forward']"
1745191907.5149798,10.707,"Flash ['Forward', 'Backward']"
1745191907.717056,10.909,"Flash ['Backward', 'Right']"
1745191907.9201148,11.112,"Flash ['Forward', 'Backward']"
1745191908.1227074,11.314,"Flash ['Forward', 'Right']"
1745191908.3251693,11.517,"Flash ['Forward', 'Left']"
1745191908.5277255,11.719,"Flash ['Right', 'Left']"
1745191908.7304983,11.922,"Flash ['Backward', 'Left']"
1745191908.9315228,12.123,End Flashing - Left
1745191918.932266,22.124,Baseline - Left
1745191918.932266,22.124,End Trial 18 - Left
