Real Time,Elapsed Time,Event
1745446621.4682415,0.000,Start Trial 20 - Right
1745446623.4697943,2.002,Start Flashing - Right
1745446623.470297,2.002,Flash [Forward]
1745446623.8731017,2.405,Flash [Left]
1745446624.275555,2.807,Flash [Forward]
1745446624.6767008,3.208,Flash [Backward]
1745446625.0799882,3.612,Flash [Forward]
1745446625.4817905,4.014,Flash [Right]
1745446625.8843887,4.416,Flash [Forward]
1745446626.2865014,4.818,Flash [Forward]
1745446626.6891341,5.221,Flash [Forward]
1745446627.0904763,5.622,Flash [Right]
1745446627.4934747,6.025,Flash [Forward]
1745446627.895173,6.427,Flash [Right]
1745446628.2983575,6.830,Flash [Forward]
1745446628.7011607,7.233,Flash [Forward]
1745446629.103195,7.635,Flash [Forward]
1745446629.504379,8.036,Flash [Backward]
1745446629.9066272,8.438,Flash [Left]
1745446630.309064,8.841,Flash [Backward]
1745446630.7117178,9.243,Flash [Right]
1745446631.1140308,9.646,Flash [Right]
1745446631.516204,10.048,Flash [Forward]
1745446631.91831,10.450,Flash [Forward]
1745446632.3210807,10.853,Flash [Left]
1745446632.7228563,11.255,Flash [Backward]
1745446633.1250565,11.657,Flash [Left]
1745446633.527179,12.059,End Flashing - Right
1745446643.5279655,22.060,Baseline - Right
1745446643.5279655,22.060,End Trial 20 - Right
