Real Time,Elapsed Time,Event
1745446511.1500173,0.000,Start Trial 15 - Left
1745446513.1517348,2.002,Start Flashing - Left
1745446513.1522374,2.002,Flash [Left]
1745446513.554605,2.405,Flash [Right]
1745446513.9569156,2.807,Flash [Forward]
1745446514.358802,3.209,Flash [Backward]
1745446514.7635014,3.613,Flash [Right]
1745446515.1649792,4.015,Flash [Backward]
1745446515.5675402,4.418,Flash [Right]
1745446515.971013,4.821,Flash [Left]
1745446516.3731503,5.223,Flash [Right]
1745446516.7749414,5.625,Flash [Left]
1745446517.1769083,6.027,Flash [Backward]
1745446517.578798,6.429,Flash [Forward]
1745446517.9818306,6.832,Flash [Forward]
1745446518.3834584,7.233,Flash [Right]
1745446518.7862768,7.636,Flash [Right]
1745446519.1876626,8.038,Flash [Backward]
1745446519.5898998,8.440,Flash [Right]
1745446519.992169,8.842,Flash [Forward]
1745446520.3944578,9.244,Flash [Right]
1745446520.796911,9.647,Flash [Backward]
1745446521.1995168,10.049,Flash [Forward]
1745446521.6008725,10.451,Flash [Backward]
1745446522.0033255,10.853,Flash [Backward]
1745446522.4053795,11.255,Flash [Forward]
1745446522.8075688,11.658,Flash [Left]
1745446523.2098813,12.060,End Flashing - Left
1745446533.2110817,22.061,Baseline - Left
1745446533.2110817,22.061,End Trial 15 - Left
