Real Time,Elapsed Time,Event
1745447211.1828501,0.000,Start Trial 15 - Forward
1745447213.1853828,2.003,Start Flashing - Forward
1745447213.1853828,2.003,Flash [Forward]
1745447213.5888395,2.406,Flash [Left]
1745447213.9907463,2.808,Flash [Forward]
1745447214.392988,3.210,Flash [Right]
1745447214.7952774,3.612,Flash [Right]
1745447215.1985743,4.016,Flash [Backward]
1745447215.599977,4.417,Flash [Forward]
1745447216.0022426,4.819,Flash [Forward]
1745447216.4046278,5.222,Flash [Right]
1745447216.8069103,5.624,Flash [Right]
1745447217.2089293,6.026,Flash [Right]
1745447217.6107113,6.428,Flash [Right]
1745447218.0130954,6.830,Flash [Forward]
1745447218.4153757,7.233,Flash [Backward]
1745447218.8180342,7.635,Flash [Right]
1745447219.2198565,8.037,Flash [Backward]
1745447219.6221638,8.439,Flash [Left]
1745447220.0247805,8.842,Flash [Forward]
1745447220.42677,9.244,Flash [Backward]
1745447220.8295317,9.647,Flash [Left]
1745447221.2315888,10.049,Flash [Backward]
1745447221.6334336,10.451,Flash [Right]
1745447222.0359967,10.853,Flash [Right]
1745447222.4382913,11.255,Flash [Left]
1745447222.839656,11.657,Flash [Left]
1745447223.2421136,12.059,End Flashing - Forward
1745447233.2433167,22.060,Baseline - Forward
1745447233.2433167,22.060,End Trial 15 - Forward
