Real Time,Elapsed Time,Event
1745446924.4097362,0.000,Start Trial 2 - Left
1745446926.4121785,2.002,Start Flashing - Left
1745446926.4121785,2.002,Flash [Backward]
1745446926.8148198,2.405,Flash [Forward]
1745446927.216983,2.807,Flash [Forward]
1745446927.6192646,3.210,Flash [Left]
1745446928.021596,3.612,Flash [Forward]
1745446928.423936,4.014,Flash [Backward]
1745446928.825924,4.416,Flash [Backward]
1745446929.2279785,4.818,Flash [Forward]
1745446929.6301582,5.220,Flash [Right]
1745446930.0326836,5.623,Flash [Backward]
1745446930.434379,6.025,Flash [Right]
1745446930.8366427,6.427,Flash [Right]
1745446931.2390184,6.829,Flash [Left]
1745446931.6404696,7.231,Flash [Forward]
1745446932.0430918,7.633,Flash [Backward]
1745446932.444602,8.035,Flash [Left]
1745446932.8471096,8.437,Flash [Left]
1745446933.2500293,8.840,Flash [Backward]
1745446933.6522212,9.242,Flash [Left]
1745446934.0544264,9.645,Flash [Left]
1745446934.4568763,10.047,Flash [Forward]
1745446934.858985,10.449,Flash [Right]
1745446935.260892,10.851,Flash [Forward]
1745446935.6636271,11.254,Flash [Left]
1745446936.0658739,11.656,Flash [Forward]
1745446936.467637,12.058,End Flashing - Left
1745446946.4685473,22.059,Baseline - Left
1745446946.4685473,22.059,End Trial 2 - Left
