Real Time,Elapsed Time,Event
1745447145.004398,0.000,Start Trial 12 - Forward
1745447147.0072432,2.003,Start Flashing - Forward
1745447147.0072432,2.003,Flash [Left]
1745447147.4094267,2.405,Flash [Forward]
1745447147.8115864,2.807,Flash [Right]
1745447148.213888,3.209,Flash [Forward]
1745447148.6156526,3.611,Flash [Left]
1745447149.0180569,4.014,Flash [Forward]
1745447149.4212341,4.417,Flash [Right]
1745447149.822907,4.819,Flash [Right]
1745447150.2251873,5.221,Flash [Backward]
1745447150.6279042,5.624,Flash [Left]
1745447151.0302446,6.026,Flash [Backward]
1745447151.4323494,6.428,Flash [Forward]
1745447151.8340836,6.830,Flash [Forward]
1745447152.236254,7.232,Flash [Forward]
1745447152.6391985,7.635,Flash [Left]
1745447153.0413527,8.037,Flash [Right]
1745447153.4445124,8.440,Flash [Left]
1745447153.845802,8.841,Flash [Backward]
1745447154.2481165,9.244,Flash [Backward]
1745447154.6508281,9.646,Flash [Forward]
1745447155.0530846,10.049,Flash [Forward]
1745447155.456311,10.452,Flash [Left]
1745447155.8578615,10.853,Flash [Backward]
1745447156.25998,11.256,Flash [Left]
1745447156.6622715,11.658,Flash [Right]
1745447157.0640752,12.060,End Flashing - Forward
1745447167.0648952,22.060,Baseline - Forward
1745447167.0648952,22.060,End Trial 12 - Forward
