Real Time,Elapsed Time,Event
1745447255.304359,0.000,Start Trial 17 - Forward
1745447257.3058453,2.001,Start Flashing - Forward
1745447257.3058453,2.001,Flash [Left]
1745447257.7083402,2.404,Flash [Left]
1745447258.1111248,2.807,Flash [Backward]
1745447258.5134695,3.209,Flash [Backward]
1745447258.9157014,3.611,Flash [Right]
1745447259.3175855,4.013,Flash [Backward]
1745447259.7200634,4.416,Flash [Left]
1745447260.1218922,4.818,Flash [Forward]
1745447260.5249443,5.221,Flash [Backward]
1745447260.9267044,5.622,Flash [Left]
1745447261.3287377,6.024,Flash [Forward]
1745447261.7314725,6.427,Flash [Forward]
1745447262.1334853,6.829,Flash [Backward]
1745447262.5354984,7.231,Flash [Forward]
1745447262.9374218,7.633,Flash [Right]
1745447263.3399203,8.036,Flash [Backward]
1745447263.7421272,8.438,Flash [Backward]
1745447264.1444433,8.840,Flash [Left]
1745447264.5468328,9.242,Flash [Backward]
1745447264.948978,9.645,Flash [Backward]
1745447265.3505585,10.046,Flash [Backward]
1745447265.7530875,10.449,Flash [Left]
1745447266.1560516,10.852,Flash [Right]
1745447266.5579712,11.254,Flash [Left]
1745447266.9598584,11.655,Flash [Forward]
1745447267.3618584,12.057,End Flashing - Forward
1745447277.3624775,22.058,Baseline - Forward
1745447277.3624775,22.058,End Trial 17 - Forward
