Real Time,Elapsed Time,Event
1745191764.0745163,0.000,Start Trial 12 - Forward
1745191766.0770247,2.003,Start Flashing - Forward
1745191766.0775332,2.003,"Flash ['Right', 'Backward']"
1745191766.2794986,2.205,"Flash ['Backward', 'Forward']"
1745191766.4815834,2.407,"Flash ['Left', 'Right']"
1745191766.6835747,2.609,"Flash ['Left', 'Right']"
1745191766.8865035,2.812,"Flash ['Forward', 'Backward']"
1745191767.0888767,3.014,"Flash ['Left', 'Forward']"
1745191767.2906094,3.216,"Flash ['Right', 'Forward']"
1745191767.4931345,3.419,"Flash ['Backward', 'Left']"
1745191767.69466,3.620,"Flash ['Right', 'Backward']"
1745191767.8975203,3.823,"Flash ['Forward', 'Backward']"
1745191768.0988264,4.024,"Flash ['Right', 'Backward']"
1745191768.3014448,4.227,"Flash ['Left', 'Backward']"
1745191768.5052822,4.431,"Flash ['Forward', 'Right']"
1745191768.707338,4.633,"Flash ['Backward', 'Right']"
1745191768.909665,4.835,"Flash ['Left', 'Forward']"
1745191769.1111186,5.037,"Flash ['Backward', 'Right']"
1745191769.3136268,5.239,"Flash ['Forward', 'Right']"
1745191769.5155363,5.441,"Flash ['Right', 'Left']"
1745191769.7184975,5.644,"Flash ['Left', 'Right']"
1745191769.9215877,5.847,"Flash ['Right', 'Forward']"
1745191770.1233518,6.049,"Flash ['Forward', 'Backward']"
1745191770.3262165,6.252,"Flash ['Backward', 'Left']"
1745191770.5286698,6.454,"Flash ['Left', 'Backward']"
1745191770.731409,6.657,"Flash ['Left', 'Forward']"
1745191770.933834,6.859,"Flash ['Forward', 'Left']"
1745191771.135542,7.061,"Flash ['Left', 'Backward']"
1745191771.337934,7.263,"Flash ['Right', 'Left']"
1745191771.5403745,7.466,"Flash ['Right', 'Forward']"
1745191771.7432609,7.669,"Flash ['Right', 'Left']"
1745191771.9452357,7.871,"Flash ['Forward', 'Backward']"
1745191772.1478033,8.073,"Flash ['Forward', 'Backward']"
1745191772.3498619,8.275,"Flash ['Forward', 'Backward']"
1745191772.5528398,8.478,"Flash ['Right', 'Left']"
1745191772.755466,8.681,"Flash ['Left', 'Backward']"
1745191772.9584901,8.884,"Flash ['Forward', 'Left']"
1745191773.1603503,9.086,"Flash ['Right', 'Forward']"
1745191773.3623288,9.288,"Flash ['Forward', 'Backward']"
1745191773.5643327,9.490,"Flash ['Right', 'Left']"
1745191773.7678947,9.693,"Flash ['Right', 'Left']"
1745191773.969557,9.895,"Flash ['Left', 'Backward']"
1745191774.1713278,10.097,"Flash ['Left', 'Backward']"
1745191774.3746276,10.300,"Flash ['Forward', 'Backward']"
1745191774.5767064,10.502,"Flash ['Forward', 'Left']"
1745191774.779589,10.705,"Flash ['Backward', 'Right']"
1745191774.981234,10.907,"Flash ['Left', 'Forward']"
1745191775.1839437,11.109,"Flash ['Right', 'Backward']"
1745191775.3864386,11.312,"Flash ['Backward', 'Left']"
1745191775.5881531,11.514,"Flash ['Left', 'Forward']"
1745191775.791673,11.717,"Flash ['Forward', 'Left']"
1745191775.9932332,11.919,"Flash ['Backward', 'Right']"
1745191776.1955323,12.121,End Flashing - Forward
1745191786.1963644,22.122,Baseline - Forward
1745191786.1963644,22.122,End Trial 12 - Forward
