Real Time,Elapsed Time,Event
1745191697.699982,0.000,Start Trial 9 - Left
1745191699.7032154,2.003,Start Flashing - Left
1745191699.7037358,2.004,"Flash ['Right', 'Left']"
1745191699.9056535,2.206,"Flash ['Forward', 'Backward']"
1745191700.1081114,2.408,"Flash ['Backward', 'Forward']"
1745191700.3105497,2.611,"Flash ['Left', 'Right']"
1745191700.5135515,2.814,"Flash ['Left', 'Backward']"
1745191700.716224,3.016,"Flash ['Left', 'Forward']"
1745191700.9178507,3.218,"Flash ['Forward', 'Backward']"
1745191701.1207397,3.421,"Flash ['Left', 'Forward']"
1745191701.3231037,3.623,"Flash ['Left', 'Forward']"
1745191701.5255122,3.826,"Flash ['Backward', 'Right']"
1745191701.72725,4.027,"Flash ['Forward', 'Left']"
1745191701.9297473,4.230,"Flash ['Backward', 'Forward']"
1745191702.1323717,4.432,"Flash ['Backward', 'Right']"
1745191702.3353088,4.635,"Flash ['Left', 'Backward']"
1745191702.5380065,4.838,"Flash ['Right', 'Left']"
1745191702.73981,5.040,"Flash ['Backward', 'Right']"
1745191702.9416056,5.242,"Flash ['Forward', 'Backward']"
1745191703.14418,5.444,"Flash ['Forward', 'Backward']"
1745191703.3468697,5.647,"Flash ['Left', 'Backward']"
1745191703.5495963,5.850,"Flash ['Left', 'Forward']"
1745191703.751861,6.052,"Flash ['Forward', 'Backward']"
1745191703.953215,6.253,"Flash ['Forward', 'Backward']"
1745191704.155569,6.456,"Flash ['Left', 'Right']"
1745191704.358334,6.658,"Flash ['Backward', 'Forward']"
1745191704.5607448,6.861,"Flash ['Backward', 'Right']"
1745191704.763094,7.063,"Flash ['Forward', 'Backward']"
1745191704.965583,7.266,"Flash ['Left', 'Right']"
1745191705.168135,7.468,"Flash ['Left', 'Forward']"
1745191705.3704312,7.670,"Flash ['Right', 'Left']"
1745191705.5733788,7.873,"Flash ['Right', 'Forward']"
1745191705.7757092,8.076,"Flash ['Right', 'Backward']"
1745191705.9781613,8.278,"Flash ['Forward', 'Left']"
1745191706.1806028,8.481,"Flash ['Backward', 'Right']"
1745191706.3832126,8.683,"Flash ['Forward', 'Backward']"
1745191706.5848167,8.885,"Flash ['Left', 'Backward']"
1745191706.787751,9.088,"Flash ['Left', 'Right']"
1745191706.9899893,9.290,"Flash ['Right', 'Backward']"
1745191707.192545,9.493,"Flash ['Forward', 'Right']"
1745191707.394108,9.694,"Flash ['Left', 'Forward']"
1745191707.5968354,9.897,"Flash ['Backward', 'Left']"
1745191707.7997053,10.100,"Flash ['Right', 'Left']"
1745191708.0010216,10.301,"Flash ['Right', 'Backward']"
1745191708.203823,10.504,"Flash ['Forward', 'Backward']"
1745191708.4052951,10.705,"Flash ['Right', 'Backward']"
1745191708.6091576,10.909,"Flash ['Left', 'Right']"
1745191708.8117874,11.112,"Flash ['Forward', 'Left']"
1745191709.0136132,11.314,"Flash ['Left', 'Forward']"
1745191709.2169409,11.517,"Flash ['Right', 'Left']"
1745191709.4179518,11.718,"Flash ['Backward', 'Forward']"
1745191709.6218038,11.922,"Flash ['Right', 'Left']"
1745191709.8232913,12.123,End Flashing - Left
1745191719.8239894,22.124,Baseline - Left
1745191719.8239894,22.124,End Trial 9 - Left
