Real Time,Elapsed Time,Event
1745191741.949717,0.000,Start Trial 11 - Forward
1745191743.951875,2.002,Start Flashing - Forward
1745191743.951875,2.002,"Flash ['Backward', 'Forward']"
1745191744.1542323,2.205,"Flash ['Left', 'Forward']"
1745191744.3575156,2.408,"Flash ['Right', 'Forward']"
1745191744.559709,2.610,"Flash ['Left', 'Right']"
1745191744.7620351,2.812,"Flash ['Left', 'Backward']"
1745191744.9634004,3.014,"Flash ['Left', 'Backward']"
1745191745.1660295,3.216,"Flash ['Forward', 'Backward']"
1745191745.3683615,3.419,"Flash ['Left', 'Backward']"
1745191745.5704222,3.621,"Flash ['Forward', 'Right']"
1745191745.7732444,3.824,"Flash ['Right', 'Left']"
1745191745.9757342,4.026,"Flash ['Right', 'Backward']"
1745191746.1781108,4.228,"Flash ['Right', 'Left']"
1745191746.3796105,4.430,"Flash ['Right', 'Forward']"
1745191746.581748,4.632,"Flash ['Backward', 'Forward']"
1745191746.7847376,4.835,"Flash ['Forward', 'Left']"
1745191746.986629,5.037,"Flash ['Forward', 'Right']"
1745191747.1903026,5.241,"Flash ['Left', 'Backward']"
1745191747.3917577,5.442,"Flash ['Forward', 'Right']"
1745191747.595469,5.646,"Flash ['Left', 'Forward']"
1745191747.7968931,5.847,"Flash ['Right', 'Left']"
1745191747.9995325,6.050,"Flash ['Backward', 'Forward']"
1745191748.2013547,6.252,"Flash ['Backward', 'Left']"
1745191748.4047718,6.455,"Flash ['Backward', 'Left']"
1745191748.6067393,6.657,"Flash ['Backward', 'Forward']"
1745191748.8088002,6.859,"Flash ['Backward', 'Left']"
1745191749.0121684,7.062,"Flash ['Right', 'Left']"
1745191749.214689,7.265,"Flash ['Forward', 'Left']"
1745191749.416826,7.467,"Flash ['Forward', 'Backward']"
1745191749.6193104,7.670,"Flash ['Backward', 'Left']"
1745191749.8217468,7.872,"Flash ['Left', 'Backward']"
1745191750.025059,8.075,"Flash ['Backward', 'Forward']"
1745191750.2273548,8.278,"Flash ['Left', 'Backward']"
1745191750.4297326,8.480,"Flash ['Left', 'Backward']"
1745191750.6323168,8.683,"Flash ['Forward', 'Right']"
1745191750.8343484,8.885,"Flash ['Left', 'Backward']"
1745191751.036927,9.087,"Flash ['Forward', 'Left']"
1745191751.2394614,9.290,"Flash ['Left', 'Forward']"
1745191751.4415464,9.492,"Flash ['Backward', 'Forward']"
1745191751.6434176,9.694,"Flash ['Left', 'Right']"
1745191751.845718,9.896,"Flash ['Forward', 'Left']"
1745191752.0481007,10.098,"Flash ['Forward', 'Right']"
1745191752.2509565,10.301,"Flash ['Left', 'Backward']"
1745191752.4540894,10.504,"Flash ['Left', 'Right']"
1745191752.6554508,10.706,"Flash ['Right', 'Forward']"
1745191752.8577058,10.908,"Flash ['Backward', 'Right']"
1745191753.0600636,11.110,"Flash ['Right', 'Left']"
1745191753.2630193,11.313,"Flash ['Right', 'Backward']"
1745191753.4653285,11.516,"Flash ['Right', 'Forward']"
1745191753.6685324,11.719,"Flash ['Right', 'Backward']"
1745191753.8704884,11.921,"Flash ['Left', 'Forward']"
1745191754.0728848,12.123,End Flashing - Forward
1745191764.0735085,22.124,Baseline - Forward
1745191764.0735085,22.124,End Trial 11 - Forward
