Real Time,Elapsed Time,Event
1745191918.93378,0.000,Start Trial 19 - Left
1745191920.9351916,2.001,Start Flashing - Left
1745191920.9357104,2.002,"Flash ['Backward', 'Right']"
1745191921.1380572,2.204,"Flash ['Right', 'Forward']"
1745191921.339699,2.406,"Flash ['Forward', 'Right']"
1745191921.542175,2.608,"Flash ['Backward', 'Right']"
1745191921.7444255,2.811,"Flash ['Forward', 'Backward']"
1745191921.9466114,3.013,"Flash ['Right', 'Backward']"
1745191922.1497452,3.216,"Flash ['Forward', 'Backward']"
1745191922.3508742,3.417,"Flash ['Forward', 'Left']"
1745191922.5536768,3.620,"Flash ['Backward', 'Left']"
1745191922.7561185,3.822,"Flash ['Right', 'Backward']"
1745191922.9588792,4.025,"Flash ['Right', 'Forward']"
1745191923.1614947,4.228,"Flash ['Forward', 'Right']"
1745191923.3644407,4.431,"Flash ['Forward', 'Left']"
1745191923.5668929,4.633,"Flash ['Forward', 'Right']"
1745191923.7693403,4.836,"Flash ['Backward', 'Left']"
1745191923.9724526,5.039,"Flash ['Right', 'Left']"
1745191924.174075,5.240,"Flash ['Right', 'Left']"
1745191924.376605,5.443,"Flash ['Left', 'Right']"
1745191924.5799189,5.646,"Flash ['Left', 'Backward']"
1745191924.7824466,5.849,"Flash ['Backward', 'Left']"
1745191924.984957,6.051,"Flash ['Forward', 'Left']"
1745191925.1878593,6.254,"Flash ['Forward', 'Right']"
1745191925.3894076,6.456,"Flash ['Forward', 'Backward']"
1745191925.5921855,6.658,"Flash ['Backward', 'Right']"
1745191925.794859,6.861,"Flash ['Forward', 'Backward']"
1745191925.997238,7.063,"Flash ['Forward', 'Right']"
1745191926.199505,7.266,"Flash ['Left', 'Right']"
1745191926.4018576,7.468,"Flash ['Forward', 'Right']"
1745191926.6036367,7.670,"Flash ['Right', 'Left']"
1745191926.8069775,7.873,"Flash ['Forward', 'Left']"
1745191927.008981,8.075,"Flash ['Forward', 'Backward']"
1745191927.2109213,8.277,"Flash ['Backward', 'Left']"
1745191927.4135761,8.480,"Flash ['Left', 'Backward']"
1745191927.6160069,8.682,"Flash ['Right', 'Backward']"
1745191927.8184469,8.885,"Flash ['Right', 'Forward']"
1745191928.0206883,9.087,"Flash ['Backward', 'Right']"
1745191928.2228794,9.289,"Flash ['Forward', 'Left']"
1745191928.4251075,9.491,"Flash ['Forward', 'Backward']"
1745191928.6279323,9.694,"Flash ['Right', 'Backward']"
1745191928.830121,9.896,"Flash ['Left', 'Forward']"
1745191929.0331593,10.099,"Flash ['Left', 'Right']"
1745191929.2360017,10.302,"Flash ['Right', 'Backward']"
1745191929.4376576,10.504,"Flash ['Backward', 'Left']"
1745191929.640093,10.706,"Flash ['Left', 'Backward']"
1745191929.8423674,10.909,"Flash ['Right', 'Backward']"
1745191930.0440154,11.110,"Flash ['Left', 'Forward']"
1745191930.2468715,11.313,"Flash ['Right', 'Backward']"
1745191930.449633,11.516,"Flash ['Forward', 'Left']"
1745191930.6514494,11.718,"Flash ['Right', 'Backward']"
1745191930.854943,11.921,"Flash ['Left', 'Backward']"
1745191931.0568364,12.123,End Flashing - Left
1745191941.0577066,22.124,Baseline - Left
1745191941.0577066,22.124,End Trial 19 - Left
