Real Time,Elapsed Time,Event
1745191631.3318884,0.000,Start Trial 6 - Backward
1745191633.3348095,2.003,Start Flashing - Backward
1745191633.335828,2.004,"Flash ['Backward', 'Left']"
1745191633.5380964,2.206,"Flash ['Backward', 'Left']"
1745191633.7407608,2.409,"Flash ['Forward', 'Right']"
1745191633.9435596,2.612,"Flash ['Backward', 'Left']"
1745191634.145185,2.813,"Flash ['Left', 'Backward']"
1745191634.347265,3.015,"Flash ['Forward', 'Left']"
1745191634.5499153,3.218,"Flash ['Forward', 'Backward']"
1745191634.7520263,3.420,"Flash ['Forward', 'Left']"
1745191634.9536672,3.622,"Flash ['Forward', 'Left']"
1745191635.156287,3.824,"Flash ['Backward', 'Left']"
1745191635.358263,4.026,"Flash ['Right', 'Forward']"
1745191635.5610588,4.229,"Flash ['Left', 'Right']"
1745191635.7636335,4.432,"Flash ['Left', 'Backward']"
1745191635.9657745,4.634,"Flash ['Backward', 'Forward']"
1745191636.1682627,4.836,"Flash ['Right', 'Forward']"
1745191636.3700936,5.038,"Flash ['Left', 'Right']"
1745191636.572278,5.240,"Flash ['Forward', 'Left']"
1745191636.7756014,5.444,"Flash ['Forward', 'Backward']"
1745191636.9776418,5.646,"Flash ['Backward', 'Left']"
1745191637.1802137,5.848,"Flash ['Left', 'Forward']"
1745191637.3822372,6.050,"Flash ['Right', 'Backward']"
1745191637.5849297,6.253,"Flash ['Left', 'Right']"
1745191637.787585,6.456,"Flash ['Backward', 'Forward']"
1745191637.9895086,6.658,"Flash ['Forward', 'Backward']"
1745191638.1918645,6.860,"Flash ['Backward', 'Right']"
1745191638.3951242,7.063,"Flash ['Right', 'Backward']"
1745191638.5960336,7.264,"Flash ['Right', 'Backward']"
1745191638.7991264,7.467,"Flash ['Right', 'Left']"
1745191639.0013795,7.669,"Flash ['Forward', 'Left']"
1745191639.2038052,7.872,"Flash ['Right', 'Left']"
1745191639.4052508,8.073,"Flash ['Right', 'Backward']"
1745191639.6080408,8.276,"Flash ['Right', 'Backward']"
1745191639.809931,8.478,"Flash ['Right', 'Left']"
1745191640.0130646,8.681,"Flash ['Forward', 'Backward']"
1745191640.214882,8.883,"Flash ['Left', 'Forward']"
1745191640.4170384,9.085,"Flash ['Left', 'Backward']"
1745191640.6196153,9.288,"Flash ['Right', 'Backward']"
1745191640.8210046,9.489,"Flash ['Left', 'Right']"
1745191641.023741,9.692,"Flash ['Forward', 'Right']"
1745191641.2259402,9.894,"Flash ['Backward', 'Right']"
1745191641.4282155,10.096,"Flash ['Left', 'Forward']"
1745191641.631016,10.299,"Flash ['Backward', 'Forward']"
1745191641.8335073,10.502,"Flash ['Forward', 'Left']"
1745191642.0353017,10.703,"Flash ['Right', 'Left']"
1745191642.2377264,10.906,"Flash ['Forward', 'Backward']"
1745191642.4405422,11.109,"Flash ['Backward', 'Left']"
1745191642.6424806,11.311,"Flash ['Left', 'Forward']"
1745191642.845272,11.513,"Flash ['Right', 'Forward']"
1745191643.0469563,11.715,"Flash ['Forward', 'Backward']"
1745191643.2491765,11.917,"Flash ['Right', 'Left']"
1745191643.4513981,12.120,End Flashing - Backward
1745191653.4521236,22.120,Baseline - Backward
1745191653.4521236,22.120,End Trial 6 - Backward
