Real Time,Elapsed Time,Event
1745193126.605643,0.000,Start Trial 17 - Right
1745193128.6078193,2.002,Start Flashing - Right
1745193128.6083357,2.003,"Flash ['Right', 'Backward']"
1745193128.8107014,2.205,"Flash ['Backward', 'Right']"
1745193129.0125527,2.407,"Flash ['Backward', 'Right']"
1745193129.214481,2.609,"Flash ['Left', 'Forward']"
1745193129.4171045,2.811,"Flash ['Right', 'Forward']"
1745193129.6189988,3.013,"Flash ['Right', 'Forward']"
1745193129.821948,3.216,"Flash ['Backward', 'Forward']"
1745193130.0242734,3.419,"Flash ['Forward', 'Backward']"
1745193130.2272687,3.622,"Flash ['Left', 'Backward']"
1745193130.4288547,3.823,"Flash ['Backward', 'Forward']"
1745193130.6309798,4.025,"Flash ['Left', 'Right']"
1745193130.8339698,4.228,"Flash ['Right', 'Backward']"
1745193131.03557,4.430,"Flash ['Right', 'Left']"
1745193131.2375915,4.632,"Flash ['Forward', 'Backward']"
1745193131.4404554,4.835,"Flash ['Left', 'Backward']"
1745193131.6423962,5.037,"Flash ['Backward', 'Right']"
1745193131.8453386,5.240,"Flash ['Forward', 'Right']"
1745193132.04814,5.442,"Flash ['Forward', 'Right']"
1745193132.2496338,5.644,"Flash ['Backward', 'Forward']"
1745193132.452367,5.847,"Flash ['Left', 'Right']"
1745193132.6544592,6.049,"Flash ['Right', 'Backward']"
1745193132.8581986,6.253,"Flash ['Right', 'Forward']"
1745193133.0599093,6.454,"Flash ['Left', 'Right']"
1745193133.2620778,6.656,"Flash ['Right', 'Backward']"
1745193133.4653008,6.860,"Flash ['Right', 'Left']"
1745193133.6673124,7.062,"Flash ['Forward', 'Backward']"
1745193133.8697028,7.264,"Flash ['Left', 'Right']"
1745193134.0722356,7.467,"Flash ['Left', 'Backward']"
1745193134.2741988,7.669,"Flash ['Backward', 'Left']"
1745193134.4780345,7.872,"Flash ['Left', 'Backward']"
1745193134.6805966,8.075,"Flash ['Forward', 'Left']"
1745193134.8825965,8.277,"Flash ['Left', 'Right']"
1745193135.084407,8.479,"Flash ['Backward', 'Left']"
1745193135.2878537,8.682,"Flash ['Backward', 'Forward']"
1745193135.4895704,8.884,"Flash ['Forward', 'Backward']"
1745193135.6918402,9.086,"Flash ['Forward', 'Backward']"
1745193135.8940177,9.288,"Flash ['Backward', 'Left']"
1745193136.0971253,9.491,"Flash ['Left', 'Backward']"
1745193136.2987707,9.693,"Flash ['Forward', 'Backward']"
1745193136.5015697,9.896,"Flash ['Forward', 'Backward']"
1745193136.704098,10.098,"Flash ['Forward', 'Left']"
1745193136.906132,10.300,"Flash ['Backward', 'Left']"
1745193137.108168,10.503,"Flash ['Right', 'Backward']"
1745193137.311451,10.706,"Flash ['Right', 'Left']"
1745193137.5145845,10.909,"Flash ['Backward', 'Left']"
1745193137.7161405,11.110,"Flash ['Right', 'Forward']"
1745193137.918008,11.312,"Flash ['Right', 'Backward']"
1745193138.121077,11.515,"Flash ['Left', 'Forward']"
1745193138.323294,11.718,"Flash ['Forward', 'Left']"
1745193138.5265749,11.921,"Flash ['Right', 'Left']"
1745193138.7285366,12.123,End Flashing - Right
1745193148.7291803,22.124,Baseline - Right
1745193148.7291803,22.124,End Trial 17 - Right
