Real Time,Elapsed Time,Event
1745192949.6186986,0.000,Start Trial 9 - Backward
1745192951.621541,2.003,Start Flashing - Backward
1745192951.621541,2.003,"Flash ['Right', 'Backward']"
1745192951.8243725,2.206,"Flash ['Backward', 'Left']"
1745192952.026853,2.408,"Flash ['Right', 'Left']"
1745192952.2301261,2.611,"Flash ['Backward', 'Forward']"
1745192952.43212,2.813,"Flash ['Right', 'Forward']"
1745192952.6351337,3.016,"Flash ['Forward', 'Left']"
1745192952.8369522,3.218,"Flash ['Forward', 'Right']"
1745192953.0391698,3.420,"Flash ['Left', 'Right']"
1745192953.2419932,3.623,"Flash ['Right', 'Backward']"
1745192953.4450514,3.826,"Flash ['Backward', 'Forward']"
1745192953.6471634,4.028,"Flash ['Left', 'Backward']"
1745192953.8498282,4.231,"Flash ['Right', 'Forward']"
1745192954.0520804,4.433,"Flash ['Backward', 'Left']"
1745192954.254865,4.636,"Flash ['Backward', 'Left']"
1745192954.4568827,4.838,"Flash ['Backward', 'Left']"
1745192954.6593316,5.041,"Flash ['Forward', 'Backward']"
1745192954.8615656,5.243,"Flash ['Right', 'Forward']"
1745192955.0640116,5.445,"Flash ['Forward', 'Right']"
1745192955.267495,5.649,"Flash ['Right', 'Backward']"
1745192955.4692416,5.851,"Flash ['Left', 'Forward']"
1745192955.670902,6.052,"Flash ['Forward', 'Right']"
1745192955.8730886,6.254,"Flash ['Forward', 'Right']"
1745192956.0749784,6.456,"Flash ['Left', 'Forward']"
1745192956.2781818,6.659,"Flash ['Right', 'Backward']"
1745192956.4809558,6.862,"Flash ['Right', 'Backward']"
1745192956.6830077,7.064,"Flash ['Forward', 'Backward']"
1745192956.8851943,7.266,"Flash ['Forward', 'Backward']"
1745192957.0887005,7.470,"Flash ['Left', 'Forward']"
1745192957.2905369,7.672,"Flash ['Forward', 'Left']"
1745192957.4922793,7.874,"Flash ['Forward', 'Backward']"
1745192957.6948278,8.076,"Flash ['Right', 'Forward']"
1745192957.8968954,8.278,"Flash ['Forward', 'Right']"
1745192958.099425,8.481,"Flash ['Forward', 'Backward']"
1745192958.30127,8.683,"Flash ['Forward', 'Backward']"
1745192958.5045838,8.886,"Flash ['Right', 'Backward']"
1745192958.7067726,9.088,"Flash ['Backward', 'Forward']"
1745192958.9096792,9.291,"Flash ['Left', 'Backward']"
1745192959.1119583,9.493,"Flash ['Forward', 'Left']"
1745192959.3138502,9.695,"Flash ['Forward', 'Left']"
1745192959.5166006,9.898,"Flash ['Left', 'Right']"
1745192959.719811,10.101,"Flash ['Left', 'Right']"
1745192959.922681,10.304,"Flash ['Forward', 'Backward']"
1745192960.1245677,10.506,"Flash ['Backward', 'Forward']"
1745192960.3278453,10.709,"Flash ['Right', 'Left']"
1745192960.5301104,10.911,"Flash ['Left', 'Forward']"
1745192960.7328582,11.114,"Flash ['Forward', 'Right']"
1745192960.9349532,11.316,"Flash ['Right', 'Forward']"
1745192961.1371424,11.518,"Flash ['Left', 'Right']"
1745192961.3389068,11.720,"Flash ['Backward', 'Forward']"
1745192961.541161,11.922,"Flash ['Right', 'Backward']"
1745192961.7437367,12.125,End Flashing - Backward
1745192971.744441,22.126,Baseline - Backward
1745192971.744441,22.126,End Trial 9 - Backward
