Real Time,Elapsed Time,Event
1745192905.3727622,0.000,Start Trial 7 - Backward
1745192907.3752947,2.003,Start Flashing - Backward
1745192907.3752947,2.003,"Flash ['Left', 'Right']"
1745192907.5782864,2.206,"Flash ['Backward', 'Left']"
1745192907.7814863,2.409,"Flash ['Right', 'Forward']"
1745192907.982523,2.610,"Flash ['Right', 'Backward']"
1745192908.1849432,2.812,"Flash ['Forward', 'Backward']"
1745192908.3868613,3.014,"Flash ['Forward', 'Right']"
1745192908.5896504,3.217,"Flash ['Backward', 'Left']"
1745192908.79234,3.420,"Flash ['Left', 'Right']"
1745192908.9942095,3.621,"Flash ['Left', 'Forward']"
1745192909.1968534,3.824,"Flash ['Forward', 'Backward']"
1745192909.3994453,4.027,"Flash ['Forward', 'Backward']"
1745192909.6019266,4.229,"Flash ['Forward', 'Right']"
1745192909.8040383,4.431,"Flash ['Forward', 'Left']"
1745192910.0066085,4.634,"Flash ['Forward', 'Left']"
1745192910.2090602,4.836,"Flash ['Right', 'Left']"
1745192910.4113266,5.039,"Flash ['Left', 'Backward']"
1745192910.6132767,5.241,"Flash ['Backward', 'Left']"
1745192910.815448,5.443,"Flash ['Backward', 'Forward']"
1745192911.0189188,5.646,"Flash ['Forward', 'Left']"
1745192911.2203195,5.848,"Flash ['Forward', 'Backward']"
1745192911.4233818,6.051,"Flash ['Backward', 'Right']"
1745192911.625412,6.253,"Flash ['Forward', 'Left']"
1745192911.8278453,6.455,"Flash ['Backward', 'Left']"
1745192912.0291543,6.656,"Flash ['Backward', 'Forward']"
1745192912.2319376,6.859,"Flash ['Right', 'Left']"
1745192912.4342303,7.061,"Flash ['Left', 'Forward']"
1745192912.63686,7.264,"Flash ['Left', 'Right']"
1745192912.839571,7.467,"Flash ['Right', 'Backward']"
1745192913.0416853,7.669,"Flash ['Left', 'Right']"
1745192913.2433124,7.871,"Flash ['Forward', 'Backward']"
1745192913.4466257,8.074,"Flash ['Right', 'Left']"
1745192913.6481326,8.275,"Flash ['Backward', 'Right']"
1745192913.8505106,8.478,"Flash ['Left', 'Forward']"
1745192914.0529468,8.680,"Flash ['Left', 'Forward']"
1745192914.2551901,8.882,"Flash ['Forward', 'Backward']"
1745192914.457943,9.085,"Flash ['Backward', 'Left']"
1745192914.6609468,9.288,"Flash ['Right', 'Left']"
1745192914.8632975,9.491,"Flash ['Left', 'Forward']"
1745192915.0652468,9.692,"Flash ['Forward', 'Backward']"
1745192915.267812,9.895,"Flash ['Forward', 'Left']"
1745192915.4702716,10.098,"Flash ['Backward', 'Left']"
1745192915.6730385,10.300,"Flash ['Backward', 'Right']"
1745192915.874887,10.502,"Flash ['Forward', 'Left']"
1745192916.0773118,10.705,"Flash ['Right', 'Left']"
1745192916.2801847,10.907,"Flash ['Right', 'Backward']"
1745192916.4814613,11.109,"Flash ['Forward', 'Right']"
1745192916.683669,11.311,"Flash ['Right', 'Forward']"
1745192916.8866127,11.514,"Flash ['Forward', 'Right']"
1745192917.0895154,11.717,"Flash ['Left', 'Right']"
1745192917.2914195,11.919,"Flash ['Left', 'Forward']"
1745192917.4932144,12.120,End Flashing - Backward
1745192927.494264,22.122,Baseline - Backward
1745192927.494264,22.122,End Trial 7 - Backward
