Real Time,Elapsed Time,Event
1745193060.2387917,0.000,Start Trial 14 - Left
1745193062.2408476,2.002,Start Flashing - Left
1745193062.241856,2.003,"Flash ['Backward', 'Left']"
1745193062.4446404,2.206,"Flash ['Left', 'Backward']"
1745193062.646789,2.408,"Flash ['Left', 'Forward']"
1745193062.8483822,2.610,"Flash ['Right', 'Backward']"
1745193063.0497851,2.811,"Flash ['Left', 'Right']"
1745193063.252084,3.013,"Flash ['Forward', 'Right']"
1745193063.454608,3.216,"Flash ['Left', 'Right']"
1745193063.6565588,3.418,"Flash ['Right', 'Backward']"
1745193063.8585348,3.620,"Flash ['Forward', 'Left']"
1745193064.0607045,3.822,"Flash ['Right', 'Backward']"
1745193064.2645612,4.026,"Flash ['Left', 'Backward']"
1745193064.4662669,4.227,"Flash ['Forward', 'Backward']"
1745193064.668296,4.430,"Flash ['Forward', 'Right']"
1745193064.8709695,4.632,"Flash ['Right', 'Forward']"
1745193065.0733025,4.835,"Flash ['Right', 'Left']"
1745193065.2753088,5.037,"Flash ['Right', 'Backward']"
1745193065.4768755,5.238,"Flash ['Forward', 'Left']"
1745193065.6797554,5.441,"Flash ['Left', 'Right']"
1745193065.8822675,5.643,"Flash ['Forward', 'Left']"
1745193066.0846493,5.846,"Flash ['Backward', 'Left']"
1745193066.286621,6.048,"Flash ['Left', 'Forward']"
1745193066.4891884,6.250,"Flash ['Right', 'Forward']"
1745193066.6914775,6.453,"Flash ['Left', 'Forward']"
1745193066.8935869,6.655,"Flash ['Backward', 'Left']"
1745193067.0960355,6.857,"Flash ['Backward', 'Forward']"
1745193067.2988822,7.060,"Flash ['Backward', 'Left']"
1745193067.5018575,7.263,"Flash ['Left', 'Right']"
1745193067.704407,7.466,"Flash ['Backward', 'Left']"
1745193067.9070761,7.668,"Flash ['Left', 'Right']"
1745193068.1079998,7.869,"Flash ['Right', 'Backward']"
1745193068.3101218,8.071,"Flash ['Left', 'Right']"
1745193068.5130002,8.274,"Flash ['Backward', 'Left']"
1745193068.7145357,8.476,"Flash ['Left', 'Backward']"
1745193068.916958,8.678,"Flash ['Right', 'Left']"
1745193069.1195242,8.881,"Flash ['Forward', 'Left']"
1745193069.3225093,9.084,"Flash ['Right', 'Left']"
1745193069.5238137,9.285,"Flash ['Backward', 'Right']"
1745193069.7263727,9.488,"Flash ['Right', 'Left']"
1745193069.929466,9.691,"Flash ['Right', 'Left']"
1745193070.1315663,9.893,"Flash ['Backward', 'Left']"
1745193070.334046,10.095,"Flash ['Backward', 'Right']"
1745193070.5358129,10.297,"Flash ['Right', 'Backward']"
1745193070.7394574,10.501,"Flash ['Left', 'Right']"
1745193070.9408073,10.702,"Flash ['Forward', 'Backward']"
1745193071.143314,10.905,"Flash ['Left', 'Right']"
1745193071.34649,11.108,"Flash ['Backward', 'Forward']"
1745193071.5484273,11.310,"Flash ['Right', 'Forward']"
1745193071.750635,11.512,"Flash ['Forward', 'Right']"
1745193071.9521468,11.713,"Flash ['Forward', 'Right']"
1745193072.154612,11.916,"Flash ['Backward', 'Forward']"
1745193072.3570967,12.118,End Flashing - Left
1745193082.3575306,22.119,Baseline - Left
1745193082.3575306,22.119,End Trial 14 - Left
