Real Time,Elapsed Time,Event
1745258180.38123,0.000,Start Trial 2 - Forward
1745258182.383299,2.002,Start Flashing - Forward
1745258182.3838167,2.003,Flash [Left]
1745258182.785317,2.404,Flash [Backward]
1745258183.1874614,2.806,Flash [Backward]
1745258183.5898874,3.209,Flash [Forward]
1745258183.9916835,3.610,Flash [Forward]
1745258184.394026,4.013,Flash [Forward]
1745258184.7955909,4.414,Flash [Forward]
1745258185.1980388,4.817,Flash [Backward]
1745258185.6007853,5.220,Flash [Backward]
1745258186.002843,5.622,Flash [Backward]
1745258186.4042182,6.023,Flash [Left]
1745258186.8069482,6.426,Flash [Left]
1745258187.209218,6.828,Flash [Right]
1745258187.610978,7.230,Flash [Backward]
1745258188.0132315,7.632,Flash [Left]
1745258188.4155164,8.034,Flash [Forward]
1745258188.8175478,8.436,Flash [Right]
1745258189.2198422,8.839,Flash [Backward]
1745258189.621315,9.240,Flash [Backward]
1745258190.024066,9.643,Flash [Forward]
1745258190.426199,10.045,Flash [Right]
1745258190.8281546,10.447,Flash [Backward]
1745258191.2308054,10.850,Flash [Right]
1745258191.633101,11.252,Flash [Right]
1745258192.0351312,11.654,Flash [Right]
1745258192.4377384,12.057,End Flashing - Forward
1745258202.4385924,22.057,Baseline - Forward
1745258202.4385924,22.057,End Trial 2 - Forward
