Real Time,Elapsed Time,Event
1745258555.4124925,0.000,Start Trial 19 - Right
1745258557.414767,2.002,Start Flashing - Right
1745258557.414767,2.002,Flash [Left]
1745258557.8175309,2.405,Flash [Right]
1745258558.219542,2.807,Flash [Right]
1745258558.622161,3.210,Flash [Forward]
1745258559.024064,3.612,Flash [Forward]
1745258559.4267108,4.014,Flash [Backward]
1745258559.8292482,4.417,Flash [Forward]
1745258560.23105,4.819,Flash [Right]
1745258560.6336932,5.221,Flash [Backward]
1745258561.0357435,5.623,Flash [Left]
1745258561.438262,6.026,Flash [Forward]
1745258561.8406746,6.428,Flash [Right]
1745258562.242381,6.830,Flash [Backward]
1745258562.6447203,7.232,Flash [Backward]
1745258563.0474844,7.635,Flash [Right]
1745258563.4490492,8.037,Flash [Backward]
1745258563.8516352,8.439,Flash [Left]
1745258564.2541819,8.842,Flash [Forward]
1745258564.6561139,9.244,Flash [Right]
1745258565.058632,9.646,Flash [Left]
1745258565.4613478,10.049,Flash [Backward]
1745258565.8636062,10.451,Flash [Forward]
1745258566.2651854,10.853,Flash [Right]
1745258566.667179,11.255,Flash [Forward]
1745258567.0697315,11.657,Flash [Forward]
1745258567.4714997,12.059,End Flashing - Right
1745258577.4723134,22.060,Baseline - Right
1745258577.4723134,22.060,End Trial 19 - Right
