Real Time,Elapsed Time,Event
1745258533.353194,0.000,Start Trial 18 - Right
1745258535.355976,2.003,Start Flashing - Right
1745258535.355976,2.003,Flash [Forward]
1745258535.7579947,2.405,Flash [Backward]
1745258536.160663,2.807,Flash [Backward]
1745258536.5626397,3.209,Flash [Backward]
1745258536.965356,3.612,Flash [Right]
1745258537.3673003,4.014,Flash [Backward]
1745258537.769525,4.416,Flash [Forward]
1745258538.1723454,4.819,Flash [Backward]
1745258538.57437,5.221,Flash [Left]
1745258538.9760087,5.623,Flash [Left]
1745258539.3787057,6.026,Flash [Right]
1745258539.7805746,6.427,Flash [Left]
1745258540.1836927,6.830,Flash [Left]
1745258540.585593,7.232,Flash [Backward]
1745258540.9876401,7.634,Flash [Backward]
1745258541.3896894,8.036,Flash [Backward]
1745258541.792114,8.439,Flash [Backward]
1745258542.1948295,8.842,Flash [Backward]
1745258542.5966585,9.243,Flash [Backward]
1745258542.9994018,9.646,Flash [Left]
1745258543.4013908,10.048,Flash [Backward]
1745258543.8037255,10.451,Flash [Right]
1745258544.2052553,10.852,Flash [Left]
1745258544.6076796,11.254,Flash [Forward]
1745258545.0097866,11.657,Flash [Left]
1745258545.4118812,12.059,End Flashing - Right
1745258555.4124925,22.059,Baseline - Right
1745258555.4124925,22.059,End Trial 18 - Right
