Real Time,Elapsed Time,Event
1745258467.1678638,0.000,Start Trial 15 - Left
1745258469.1703475,2.002,Start Flashing - Left
1745258469.1703475,2.002,Flash [Forward]
1745258469.5727127,2.405,Flash [Backward]
1745258469.9753509,2.807,Flash [Left]
1745258470.3770914,3.209,Flash [Right]
1745258470.7796211,3.612,Flash [Backward]
1745258471.1814911,4.014,Flash [Right]
1745258471.5840967,4.416,Flash [Forward]
1745258471.9857018,4.818,Flash [Forward]
1745258472.3887227,5.221,Flash [Backward]
1745258472.7904718,5.623,Flash [Left]
1745258473.192744,6.025,Flash [Right]
1745258473.5961032,6.428,Flash [Left]
1745258473.9978967,6.830,Flash [Right]
1745258474.3998547,7.232,Flash [Right]
1745258474.8027353,7.635,Flash [Forward]
1745258475.2052524,8.037,Flash [Backward]
1745258475.607129,8.439,Flash [Right]
1745258476.0089548,8.841,Flash [Left]
1745258476.4114182,9.244,Flash [Backward]
1745258476.8138041,9.646,Flash [Forward]
1745258477.2165487,10.049,Flash [Forward]
1745258477.6189368,10.451,Flash [Backward]
1745258478.0209775,10.853,Flash [Left]
1745258478.423975,11.256,Flash [Left]
1745258478.826192,11.658,Flash [Backward]
1745258479.2284892,12.061,End Flashing - Left
1745258489.2292476,22.061,Baseline - Left
1745258489.2292476,22.061,End Trial 15 - Left
