Real Time,Elapsed Time,Event
1745258378.9219403,0.000,Start Trial 11 - Left
1745258380.9236567,2.002,Start Flashing - Left
1745258380.9236567,2.002,Flash [Forward]
1745258381.3261702,2.404,Flash [Backward]
1745258381.7287562,2.807,Flash [Backward]
1745258382.1305711,3.209,Flash [Forward]
1745258382.532455,3.611,Flash [Forward]
1745258382.93557,4.014,Flash [Backward]
1745258383.337299,4.415,Flash [Right]
1745258383.7394786,4.818,Flash [Forward]
1745258384.1417959,5.220,Flash [Right]
1745258384.5439556,5.622,Flash [Right]
1745258384.9462094,6.024,Flash [Right]
1745258385.3483293,6.426,Flash [Backward]
1745258385.7508762,6.829,Flash [Forward]
1745258386.1538012,7.232,Flash [Left]
1745258386.5559647,7.634,Flash [Left]
1745258386.9582875,8.036,Flash [Forward]
1745258387.3604164,8.438,Flash [Left]
1745258387.7636497,8.842,Flash [Forward]
1745258388.1661444,9.244,Flash [Right]
1745258388.568004,9.646,Flash [Backward]
1745258388.9701538,10.048,Flash [Left]
1745258389.3722162,10.450,Flash [Right]
1745258389.7743707,10.852,Flash [Backward]
1745258390.1763468,11.254,Flash [Backward]
1745258390.5792725,11.657,Flash [Backward]
1745258390.9808278,12.059,End Flashing - Left
1745258400.9817262,22.060,Baseline - Left
1745258400.9817262,22.060,End Trial 11 - Left
