Real Time,Elapsed Time,Event
1745258423.050288,0.000,Start Trial 13 - Left
1745258425.0528688,2.003,Start Flashing - Left
1745258425.0528688,2.003,Flash [Right]
1745258425.4556243,2.405,Flash [Backward]
1745258425.8580685,2.808,Flash [Left]
1745258426.2598307,3.210,Flash [Backward]
1745258426.662082,3.612,Flash [Left]
1745258427.0651608,4.015,Flash [Forward]
1745258427.466939,4.417,Flash [Forward]
1745258427.8689687,4.819,Flash [Left]
1745258428.2709813,5.221,Flash [Left]
1745258428.6730416,5.623,Flash [Backward]
1745258429.075499,6.025,Flash [Right]
1745258429.4772415,6.427,Flash [Forward]
1745258429.8798199,6.830,Flash [Right]
1745258430.2819154,7.232,Flash [Left]
1745258430.684004,7.634,Flash [Right]
1745258431.0866182,8.036,Flash [Left]
1745258431.488435,8.438,Flash [Forward]
1745258431.8902762,8.840,Flash [Left]
1745258432.2931082,9.243,Flash [Forward]
1745258432.6952548,9.645,Flash [Forward]
1745258433.0968437,10.047,Flash [Forward]
1745258433.4990025,10.449,Flash [Backward]
1745258433.9009116,10.851,Flash [Right]
1745258434.303191,11.253,Flash [Left]
1745258434.7058215,11.656,Flash [Forward]
1745258435.1077027,12.057,End Flashing - Left
1745258445.108496,22.058,Baseline - Left
1745258445.108496,22.058,End Trial 13 - Left
