Real Time,Elapsed Time,Event
1745258577.473321,0.000,Start Trial 20 - Right
1745258579.4748747,2.002,Start Flashing - Right
1745258579.4748747,2.002,Flash [Backward]
1745258579.877685,2.404,Flash [Backward]
1745258580.2796006,2.806,Flash [Backward]
1745258580.6818266,3.209,Flash [Forward]
1745258581.084323,3.611,Flash [Right]
1745258581.4862366,4.013,Flash [Left]
1745258581.8885849,4.415,Flash [Right]
1745258582.291337,4.818,Flash [Backward]
1745258582.6929255,5.220,Flash [Backward]
1745258583.0952413,5.622,Flash [Forward]
1745258583.4973445,6.024,Flash [Forward]
1745258583.900557,6.427,Flash [Forward]
1745258584.3024507,6.829,Flash [Left]
1745258584.7051628,7.232,Flash [Backward]
1745258585.106649,7.633,Flash [Forward]
1745258585.5087013,8.035,Flash [Left]
1745258585.9116523,8.438,Flash [Backward]
1745258586.3134854,8.840,Flash [Right]
1745258586.715902,9.243,Flash [Right]
1745258587.118031,9.645,Flash [Backward]
1745258587.5202017,10.047,Flash [Right]
1745258587.923705,10.450,Flash [Left]
1745258588.3252857,10.852,Flash [Forward]
1745258588.7272918,11.254,Flash [Backward]
1745258589.129396,11.656,Flash [Forward]
1745258589.5314846,12.058,End Flashing - Right
1745258599.5323064,22.059,Baseline - Right
1745258599.5323064,22.059,End Trial 20 - Right
