Real Time,Elapsed Time,Event
1745189504.7564175,0.000,Start Trial 5 - Forward
1745189506.7587752,2.002,Start Flashing - Forward
1745189506.759782,2.003,"Flash ['Right', 'Left']"
1745189506.9614506,2.205,"Flash ['Forward', 'Right']"
1745189507.1639712,2.408,"Flash ['Forward', 'Right']"
1745189507.3657866,2.609,"Flash ['Backward', 'Left']"
1745189507.5684538,2.812,"Flash ['Right', 'Backward']"
1745189507.7704678,3.014,"Flash ['Left', 'Right']"
1745189507.9731073,3.217,"Flash ['Backward', 'Forward']"
1745189508.176234,3.420,"Flash ['Backward', 'Left']"
1745189508.3788326,3.622,"Flash ['Left', 'Backward']"
1745189508.5802572,3.824,"Flash ['Backward', 'Right']"
1745189508.7823684,4.026,"Flash ['Backward', 'Forward']"
1745189508.9843526,4.228,"Flash ['Forward', 'Left']"
1745189509.1870174,4.431,"Flash ['Left', 'Backward']"
1745189509.3893847,4.633,"Flash ['Forward', 'Left']"
1745189509.5914373,4.835,"Flash ['Forward', 'Backward']"
1745189509.7937317,5.037,"Flash ['Forward', 'Right']"
1745189509.995236,5.239,"Flash ['Backward', 'Forward']"
1745189510.1976502,5.441,"Flash ['Forward', 'Right']"
1745189510.3997276,5.643,"Flash ['Forward', 'Right']"
1745189510.6017902,5.845,"Flash ['Left', 'Right']"
1745189510.8041244,6.048,"Flash ['Left', 'Right']"
1745189511.006149,6.250,"Flash ['Left', 'Backward']"
1745189511.208807,6.452,"Flash ['Left', 'Backward']"
1745189511.4115238,6.655,"Flash ['Right', 'Backward']"
1745189511.6133435,6.857,"Flash ['Backward', 'Left']"
1745189511.8148952,7.058,"Flash ['Backward', 'Left']"
1745189512.017835,7.261,"Flash ['Backward', 'Left']"
1745189512.219958,7.464,"Flash ['Forward', 'Left']"
1745189512.4228039,7.666,"Flash ['Left', 'Forward']"
1745189512.6252425,7.869,"Flash ['Backward', 'Right']"
1745189512.826951,8.071,"Flash ['Backward', 'Left']"
1745189513.02933,8.273,"Flash ['Right', 'Forward']"
1745189513.2312782,8.475,"Flash ['Left', 'Forward']"
1745189513.4340422,8.678,"Flash ['Right', 'Left']"
1745189513.636331,8.880,"Flash ['Right', 'Forward']"
1745189513.83851,9.082,"Flash ['Forward', 'Left']"
1745189514.0402246,9.284,"Flash ['Right', 'Backward']"
1745189514.2421725,9.486,"Flash ['Right', 'Backward']"
1745189514.4444942,9.688,"Flash ['Forward', 'Left']"
1745189514.6464996,9.890,"Flash ['Backward', 'Left']"
1745189514.8493087,10.093,"Flash ['Backward', 'Right']"
1745189515.051908,10.295,"Flash ['Backward', 'Left']"
1745189515.2539113,10.497,"Flash ['Backward', 'Forward']"
1745189515.4561205,10.700,"Flash ['Forward', 'Left']"
1745189515.6590636,10.903,"Flash ['Left', 'Backward']"
1745189515.861313,11.105,"Flash ['Left', 'Forward']"
1745189516.0633185,11.307,"Flash ['Forward', 'Backward']"
1745189516.2657983,11.509,"Flash ['Left', 'Backward']"
1745189516.467301,11.711,"Flash ['Forward', 'Right']"
1745189516.6709776,11.915,"Flash ['Left', 'Forward']"
1745189516.8723736,12.116,End Flashing - Forward
1745189526.8732648,22.117,Baseline - Forward
1745189526.8732648,22.117,End Trial 5 - Forward
