Real Time,Elapsed Time,Event
1745189482.6408567,0.000,Start Trial 4 - Forward
1745189484.6427498,2.002,Start Flashing - Forward
1745189484.6427498,2.002,"Flash ['Backward', 'Right']"
1745189484.8453732,2.205,"Flash ['Right', 'Left']"
1745189485.0471556,2.406,"Flash ['Left', 'Backward']"
1745189485.2496917,2.609,"Flash ['Right', 'Left']"
1745189485.4520376,2.811,"Flash ['Left', 'Backward']"
1745189485.6544113,3.014,"Flash ['Forward', 'Right']"
1745189485.8570826,3.216,"Flash ['Right', 'Backward']"
1745189486.0591378,3.418,"Flash ['Left', 'Forward']"
1745189486.2612205,3.620,"Flash ['Forward', 'Backward']"
1745189486.4641137,3.823,"Flash ['Left', 'Forward']"
1745189486.6657364,4.025,"Flash ['Backward', 'Right']"
1745189486.8684855,4.228,"Flash ['Left', 'Right']"
1745189487.0701153,4.429,"Flash ['Right', 'Backward']"
1745189487.2727988,4.632,"Flash ['Backward', 'Forward']"
1745189487.4747684,4.834,"Flash ['Backward', 'Left']"
1745189487.676974,5.036,"Flash ['Forward', 'Left']"
1745189487.8793619,5.239,"Flash ['Backward', 'Right']"
1745189488.082374,5.442,"Flash ['Backward', 'Left']"
1745189488.284035,5.643,"Flash ['Forward', 'Backward']"
1745189488.4865224,5.846,"Flash ['Left', 'Forward']"
1745189488.6885164,6.048,"Flash ['Right', 'Backward']"
1745189488.8907554,6.250,"Flash ['Right', 'Left']"
1745189489.093356,6.452,"Flash ['Forward', 'Left']"
1745189489.2948303,6.654,"Flash ['Backward', 'Right']"
1745189489.4975054,6.857,"Flash ['Right', 'Backward']"
1745189489.699591,7.059,"Flash ['Right', 'Backward']"
1745189489.9025352,7.262,"Flash ['Left', 'Forward']"
1745189490.1041214,7.463,"Flash ['Right', 'Left']"
1745189490.3064437,7.666,"Flash ['Right', 'Backward']"
1745189490.5091681,7.868,"Flash ['Right', 'Left']"
1745189490.7113702,8.071,"Flash ['Forward', 'Right']"
1745189490.9131162,8.272,"Flash ['Forward', 'Left']"
1745189491.1162024,8.475,"Flash ['Backward', 'Forward']"
1745189491.3174722,8.677,"Flash ['Forward', 'Backward']"
1745189491.5195198,8.879,"Flash ['Left', 'Right']"
1745189491.7219603,9.081,"Flash ['Forward', 'Backward']"
1745189491.9243298,9.283,"Flash ['Backward', 'Forward']"
1745189492.1264694,9.486,"Flash ['Backward', 'Forward']"
1745189492.3284633,9.688,"Flash ['Right', 'Forward']"
1745189492.5304108,9.890,"Flash ['Left', 'Right']"
1745189492.7326932,10.092,"Flash ['Right', 'Left']"
1745189492.9361415,10.295,"Flash ['Right', 'Left']"
1745189493.1385567,10.498,"Flash ['Forward', 'Left']"
1745189493.341277,10.700,"Flash ['Left', 'Right']"
1745189493.5428703,10.902,"Flash ['Right', 'Forward']"
1745189493.744564,11.104,"Flash ['Right', 'Forward']"
1745189493.9475455,11.307,"Flash ['Forward', 'Backward']"
1745189494.1492956,11.508,"Flash ['Right', 'Left']"
1745189494.352135,11.711,"Flash ['Right', 'Forward']"
1745189494.5534108,11.913,"Flash ['Forward', 'Right']"
1745189494.7553203,12.114,End Flashing - Forward
1745189504.7559144,22.115,Baseline - Forward
1745189504.7559144,22.115,End Trial 4 - Forward
