Real Time,Elapsed Time,Event
1745446400.8508923,0.000,Start Trial 10 - Backward
1745446402.8531418,2.002,Start Flashing - Backward
1745446402.8531418,2.002,Flash [Forward]
1745446403.2554905,2.405,Flash [Forward]
1745446403.657694,2.807,Flash [Forward]
1745446404.0601928,3.209,Flash [Backward]
1745446404.462609,3.612,Flash [Forward]
1745446404.8650498,4.014,Flash [Backward]
1745446405.267964,4.417,Flash [Forward]
1745446405.669905,4.819,Flash [Forward]
1745446406.0715568,5.221,Flash [Backward]
1745446406.4735787,5.623,Flash [Left]
1745446406.8758051,6.025,Flash [Backward]
1745446407.2779589,6.427,Flash [Forward]
1745446407.679895,6.829,Flash [Backward]
1745446408.0820673,7.231,Flash [Right]
1745446408.484611,7.634,Flash [Right]
1745446408.8858337,8.035,Flash [Right]
1745446409.288607,8.438,Flash [Backward]
1745446409.6909506,8.840,Flash [Left]
1745446410.093055,9.242,Flash [Right]
1745446410.4948287,9.644,Flash [Forward]
1745446410.8972561,10.046,Flash [Forward]
1745446411.29959,10.449,Flash [Right]
1745446411.701867,10.851,Flash [Left]
1745446412.1046605,11.254,Flash [Left]
1745446412.5058844,11.655,Flash [Right]
1745446412.9082518,12.057,End Flashing - Backward
1745446422.9087574,22.058,Baseline - Backward
1745446422.9087574,22.058,End Trial 10 - Backward
