Real Time,Elapsed Time,Event
1745446489.0883374,0.000,Start Trial 14 - Left
1745446491.0900066,2.002,Start Flashing - Left
1745446491.0905097,2.002,Flash [Left]
1745446491.4925683,2.404,Flash [Forward]
1745446491.895619,2.807,Flash [Left]
1745446492.2973542,3.209,Flash [Forward]
1745446492.6996872,3.611,Flash [Forward]
1745446493.1026535,4.014,Flash [Backward]
1745446493.5043104,4.416,Flash [Backward]
1745446493.9070008,4.819,Flash [Left]
1745446494.308527,5.220,Flash [Backward]
1745446494.7105448,5.622,Flash [Backward]
1745446495.1137602,6.025,Flash [Left]
1745446495.5152965,6.427,Flash [Right]
1745446495.9176025,6.829,Flash [Left]
1745446496.320357,7.232,Flash [Right]
1745446496.7233264,7.635,Flash [Backward]
1745446497.1253688,8.037,Flash [Left]
1745446497.5274105,8.439,Flash [Backward]
1745446497.9293702,8.841,Flash [Forward]
1745446498.3318884,9.244,Flash [Right]
1745446498.7345831,9.646,Flash [Backward]
1745446499.1369638,10.049,Flash [Forward]
1745446499.5387352,10.450,Flash [Right]
1745446499.9412751,10.853,Flash [Left]
1745446500.3435497,11.255,Flash [Right]
1745446500.7456577,11.657,Flash [Forward]
1745446501.1480062,12.060,End Flashing - Left
1745446511.149011,22.061,Baseline - Left
1745446511.149011,22.061,End Trial 14 - Left
