Real Time,Elapsed Time,Event
1745449484.8364658,0.000,Start Trial 1 - Forward
1745449486.8381457,2.002,Start Flashing - Forward
1745449486.8381457,2.002,Flash [Left]
1745449487.2406132,2.404,Flash [Forward]
1745449487.6427402,2.806,Flash [Backward]
1745449488.0453024,3.209,Flash [Left]
1745449488.4465406,3.610,Flash [Forward]
1745449488.8493466,4.013,Flash [Backward]
1745449489.2503839,4.414,Flash [Left]
1745449489.6523948,4.816,Flash [Left]
1745449490.0554502,5.219,Flash [Forward]
1745449490.457439,5.621,Flash [Forward]
1745449490.8596382,6.023,Flash [Right]
1745449491.2611585,6.425,Flash [Left]
1745449491.6634424,6.827,Flash [Left]
1745449492.0655844,7.229,Flash [Forward]
1745449492.4679735,7.632,Flash [Right]
1745449492.8699458,8.033,Flash [Forward]
1745449493.2719383,8.435,Flash [Forward]
1745449493.673251,8.837,Flash [Forward]
1745449494.075309,9.239,Flash [Backward]
1745449494.478027,9.642,Flash [Right]
1745449494.87959,10.043,Flash [Backward]
1745449495.2823224,10.446,Flash [Forward]
1745449495.6846633,10.848,Flash [Left]
1745449496.0862343,11.250,Flash [Left]
1745449496.4888222,11.652,Flash [Right]
1745449496.8906345,12.054,End Flashing - Forward
1745449506.891428,22.055,Baseline - Forward
1745449506.891428,22.055,End Trial 1 - Forward
