Real Time,Elapsed Time,Event
1745446268.4962447,0.000,Start Trial 4 - Forward
1745446270.4986038,2.002,Start Flashing - Forward
1745446270.4986038,2.002,Flash [Backward]
1745446270.901361,2.405,Flash [Left]
1745446271.302471,2.806,Flash [Right]
1745446271.7049015,3.209,Flash [Left]
1745446272.1067855,3.611,Flash [Backward]
1745446272.5090902,4.013,Flash [Backward]
1745446272.9112282,4.415,Flash [Right]
1745446273.3138196,4.818,Flash [Forward]
1745446273.7156467,5.219,Flash [Backward]
1745446274.1180646,5.622,Flash [Left]
1745446274.5199585,6.024,Flash [Backward]
1745446274.9224205,6.426,Flash [Left]
1745446275.3245783,6.828,Flash [Backward]
1745446275.726175,7.230,Flash [Right]
1745446276.128694,7.632,Flash [Right]
1745446276.5311224,8.035,Flash [Backward]
1745446276.9334238,8.437,Flash [Forward]
1745446277.3354223,8.839,Flash [Right]
1745446277.738208,9.242,Flash [Left]
1745446278.140627,9.644,Flash [Left]
1745446278.5432386,10.047,Flash [Forward]
1745446278.9463332,10.450,Flash [Left]
1745446279.3488755,10.853,Flash [Backward]
1745446279.7503216,11.254,Flash [Right]
1745446280.1532142,11.657,Flash [Right]
1745446280.5546122,12.058,End Flashing - Forward
1745446290.5551627,22.059,Baseline - Forward
1745446290.5551627,22.059,End Trial 4 - Forward
